left_feature,right_feature,discovery_source_spearman,validation_source_spearman,discovery_coordinate_spearman,validation_coordinate_spearman
v136_prompt.age_js_score,v136_prompt.cphi_score,0.47982742030445286,0.24400236944699447,0.47982742030445286,0.24400236944699447
v136_prompt.age_js_score,v138_cross.history_specificity,-0.27370094671451595,-0.2051740805823231,-0.27370094671451595,-0.2051740805823231
v136_prompt.age_js_score,v138_local.freeze_latest_relative_log,0.12261907045171491,0.09394985493108113,0.12261907045171491,0.09394985493108113
v136_prompt.age_js_score,v138_local.phase_shift_relative_log,0.04740221485493124,0.014651488460831148,0.04740221485493124,0.014651488460831148
v136_prompt.age_js_score,v138_local.reverse_relative_log,0.06696303929848613,0.03298902994038781,0.06696303929848613,0.03298902994038781
v136_prompt.age_js_score,v138_local.value_mismatch_relative_log,-0.16919821855206368,-0.3140679984846534,-0.16919821855206368,-0.3140679984846534
v136_prompt.age_js_score,v143_ab.policy_prompt_score,0.19104032285789418,0.0021935242421614936,0.19104032285789418,0.0021935242421614936
v136_prompt.age_js_score,v143_ab.prompt_history_excess,-0.059513964998957,0.0055776658786514935,-0.059513964998957,0.0055776658786514935
v136_prompt.age_js_score,v143_ab.stale_a_mass_B_visible,0.03636000271712472,-0.08614100909697976,0.03636000271712472,-0.08614100909697976
v136_prompt.age_js_score,v143_natural.policy_need,0.08920243161148542,0.11166353753150036,0.08920243161148542,0.11166353753150036
v136_prompt.cphi_score,v138_cross.history_specificity,-0.1989235316021711,-0.07637004928246198,-0.1989235316021711,-0.07637004928246198
v136_prompt.cphi_score,v138_local.freeze_latest_relative_log,0.15091996359967302,0.08515101411623352,0.15091996359967302,0.08515101411623352
v136_prompt.cphi_score,v138_local.phase_shift_relative_log,-0.038664075213234075,-0.09527705007284541,-0.038664075213234075,-0.09527705007284541
v136_prompt.cphi_score,v138_local.reverse_relative_log,-0.0015539243118156602,-0.04484427770670535,-0.0015539243118156602,-0.04484427770670535
v136_prompt.cphi_score,v138_local.value_mismatch_relative_log,0.26047323513493215,0.25649370737652577,0.26047323513493215,0.25649370737652577
v136_prompt.cphi_score,v143_ab.policy_prompt_score,0.45020438898325504,0.4379730735180223,0.45020438898325504,0.4379730735180223
v136_prompt.cphi_score,v143_ab.prompt_history_excess,-0.011624488435313609,-0.06446171601771375,-0.011624488435313609,-0.06446171601771375
v136_prompt.cphi_score,v143_ab.stale_a_mass_B_visible,0.1435986562134814,0.05278828653441082,0.1435986562134814,0.05278828653441082
v136_prompt.cphi_score,v143_natural.policy_need,0.016366425206512006,0.02368078796696187,0.016366425206512006,0.02368078796696187
v138_cross.history_specificity,v138_local.freeze_latest_relative_log,-0.11222231653022012,-0.20542545338569998,-0.11222231653022012,-0.20542545338569998
v138_cross.history_specificity,v138_local.phase_shift_relative_log,-0.6315002430574309,-0.6445551277401832,-0.6315002430574309,-0.6445551277401832
v138_cross.history_specificity,v138_local.reverse_relative_log,-0.6027888589675331,-0.6169219412701229,-0.6027888589675331,-0.6169219412701229
v138_cross.history_specificity,v138_local.value_mismatch_relative_log,0.43841181902123727,0.4401291676633307,0.43841181902123727,0.4401291676633307
v138_cross.history_specificity,v143_ab.policy_prompt_score,0.044774541606794824,-0.029367940728421887,0.044774541606794824,-0.029367940728421887
v138_cross.history_specificity,v143_ab.prompt_history_excess,0.24747984037204349,0.10081178818487145,0.24747984037204349,0.10081178818487145
v138_cross.history_specificity,v143_ab.stale_a_mass_B_visible,-0.4731780337811248,-0.30953145214597844,-0.4731780337811248,-0.30953145214597844
v138_cross.history_specificity,v143_natural.policy_need,-0.06824461094092804,-0.0665766453959264,-0.06824461094092804,-0.0665766453959264
v138_local.freeze_latest_relative_log,v138_local.phase_shift_relative_log,0.0005231521848162408,0.09727827118007598,0.0005231521848162408,0.09727827118007598
v138_local.freeze_latest_relative_log,v138_local.reverse_relative_log,0.04525575043017307,0.14093498663827136,0.04525575043017307,0.14093498663827136
v138_local.freeze_latest_relative_log,v138_local.value_mismatch_relative_log,0.020430970403578212,-0.06879991357958008,0.020430970403578212,-0.06879991357958008
v138_local.freeze_latest_relative_log,v143_ab.policy_prompt_score,0.02704070780721255,0.02545372426125083,0.02704070780721255,0.02545372426125083
v138_local.freeze_latest_relative_log,v143_ab.prompt_history_excess,-0.0734611513259149,-0.09356790051528271,-0.0734611513259149,-0.09356790051528271
v138_local.freeze_latest_relative_log,v143_ab.stale_a_mass_B_visible,0.5355396260773617,0.5587437660270012,0.5355396260773617,0.5587437660270012
v138_local.freeze_latest_relative_log,v143_natural.policy_need,0.25708223057276675,0.24683137987175827,0.25708223057276675,0.24683137987175827
v138_local.phase_shift_relative_log,v138_local.reverse_relative_log,0.9410154913746762,0.9411129715507064,0.9410154913746762,0.9411129715507064
v138_local.phase_shift_relative_log,v138_local.value_mismatch_relative_log,-0.48976818236766223,-0.45952283582435044,-0.48976818236766223,-0.45952283582435044
v138_local.phase_shift_relative_log,v143_ab.policy_prompt_score,-0.22263913054832868,-0.1760417441457104,-0.22263913054832868,-0.1760417441457104
v138_local.phase_shift_relative_log,v143_ab.prompt_history_excess,-0.1502791289687223,-0.050855365702946,-0.1502791289687223,-0.050855365702946
v138_local.phase_shift_relative_log,v143_ab.stale_a_mass_B_visible,0.4164216802084378,0.30778452508635606,0.4164216802084378,0.30778452508635606
v138_local.phase_shift_relative_log,v143_natural.policy_need,-0.051917067261321455,-0.0575485407552013,-0.051917067261321455,-0.0575485407552013
v138_local.reverse_relative_log,v138_local.value_mismatch_relative_log,-0.4558908633554271,-0.43513761680259877,-0.4558908633554271,-0.43513761680259877
v138_local.reverse_relative_log,v143_ab.policy_prompt_score,-0.17322607009747004,-0.12012976744593527,-0.17322607009747004,-0.12012976744593527
v138_local.reverse_relative_log,v143_ab.prompt_history_excess,-0.18139581064661536,-0.07360634544559047,-0.18139581064661536,-0.07360634544559047
v138_local.reverse_relative_log,v143_ab.stale_a_mass_B_visible,0.4368889163239428,0.3371144839080548,0.4368889163239428,0.3371144839080548
v138_local.reverse_relative_log,v143_natural.policy_need,-0.04589978832141194,-0.05214006280912661,-0.04589978832141194,-0.05214006280912661
v138_local.value_mismatch_relative_log,v143_ab.policy_prompt_score,0.4223403044307147,0.34978480564145964,0.4223403044307147,0.34978480564145964
v138_local.value_mismatch_relative_log,v143_ab.prompt_history_excess,0.10086181521104841,-0.009048461529010845,0.10086181521104841,-0.009048461529010845
v138_local.value_mismatch_relative_log,v143_ab.stale_a_mass_B_visible,-0.23320138787079117,-0.13837581051294118,-0.23320138787079117,-0.13837581051294118
v138_local.value_mismatch_relative_log,v143_natural.policy_need,0.011596282893129318,0.05099499224531053,0.011596282893129318,0.05099499224531053
