layer,head,discovery_raw__v136_prompt__age_js_score,validation_raw__v136_prompt__age_js_score,discovery_coordinate__v136_prompt__age_js_score,validation_coordinate__v136_prompt__age_js_score,discovery_weighted__v136_prompt__age_js_score,validation_weighted__v136_prompt__age_js_score,discovery_raw__v136_prompt__cphi_score,validation_raw__v136_prompt__cphi_score,discovery_coordinate__v136_prompt__cphi_score,validation_coordinate__v136_prompt__cphi_score,discovery_weighted__v136_prompt__cphi_score,validation_weighted__v136_prompt__cphi_score,discovery_raw__v138_cross__history_specificity,validation_raw__v138_cross__history_specificity,discovery_coordinate__v138_cross__history_specificity,validation_coordinate__v138_cross__history_specificity,discovery_weighted__v138_cross__history_specificity,validation_weighted__v138_cross__history_specificity,discovery_raw__v138_local__freeze_latest_relative_log,validation_raw__v138_local__freeze_latest_relative_log,discovery_coordinate__v138_local__freeze_latest_relative_log,validation_coordinate__v138_local__freeze_latest_relative_log,discovery_weighted__v138_local__freeze_latest_relative_log,validation_weighted__v138_local__freeze_latest_relative_log,discovery_raw__v138_local__phase_shift_relative_log,validation_raw__v138_local__phase_shift_relative_log,discovery_coordinate__v138_local__phase_shift_relative_log,validation_coordinate__v138_local__phase_shift_relative_log,discovery_weighted__v138_local__phase_shift_relative_log,validation_weighted__v138_local__phase_shift_relative_log,discovery_raw__v138_local__reverse_relative_log,validation_raw__v138_local__reverse_relative_log,discovery_coordinate__v138_local__reverse_relative_log,validation_coordinate__v138_local__reverse_relative_log,discovery_weighted__v138_local__reverse_relative_log,validation_weighted__v138_local__reverse_relative_log,discovery_raw__v138_local__value_mismatch_relative_log,validation_raw__v138_local__value_mismatch_relative_log,discovery_coordinate__v138_local__value_mismatch_relative_log,validation_coordinate__v138_local__value_mismatch_relative_log,discovery_weighted__v138_local__value_mismatch_relative_log,validation_weighted__v138_local__value_mismatch_relative_log,discovery_raw__v143_ab__policy_prompt_score,validation_raw__v143_ab__policy_prompt_score,discovery_coordinate__v143_ab__policy_prompt_score,validation_coordinate__v143_ab__policy_prompt_score,discovery_weighted__v143_ab__policy_prompt_score,validation_weighted__v143_ab__policy_prompt_score,discovery_raw__v143_ab__prompt_history_excess,validation_raw__v143_ab__prompt_history_excess,discovery_coordinate__v143_ab__prompt_history_excess,validation_coordinate__v143_ab__prompt_history_excess,discovery_weighted__v143_ab__prompt_history_excess,validation_weighted__v143_ab__prompt_history_excess,discovery_raw__v143_ab__stale_a_mass_B_visible,validation_raw__v143_ab__stale_a_mass_B_visible,discovery_coordinate__v143_ab__stale_a_mass_B_visible,validation_coordinate__v143_ab__stale_a_mass_B_visible,discovery_weighted__v143_ab__stale_a_mass_B_visible,validation_weighted__v143_ab__stale_a_mass_B_visible,discovery_raw__v143_natural__policy_need,validation_raw__v143_natural__policy_need,discovery_coordinate__v143_natural__policy_need,validation_coordinate__v143_natural__policy_need,discovery_weighted__v143_natural__policy_need,validation_weighted__v143_natural__policy_need
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06871426105499268,-0.06823776662349701,-0.04261615872383118,-0.04729799926280975,-1.1285521568339618,-1.2525356738012543,-0.25939224805169825,-0.23634365737844149,-0.19073599710995787,-0.1844999959257942,-0.7242819654269156,-0.7006019927814435,-2.1981442799652093,-2.2038079288565426,-0.17323559860809734,-0.1847200894584029,-0.08586252224575676,-0.09155469728967675,-0.6915949837801408,-0.7221342814054901,0.5384341828277227,0.4889639111266053,0.31691185555845053,0.2877946187637018,-1.4821086052558488,-1.630845644477085,-0.0747161484644785,-0.08858038238670352,-0.07283011172330736,-0.08634437505546726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328207954764366,0.8376288264989853,-0.0851285494863987,-0.07953419908881187,-0.43239089397919794,-0.4039756774127283,-0.02245183475315571,-0.027233588509261608,-0.03709819010691717,-0.03870151290902868,-1.3741146815938554,-1.433501659647667
0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010177403688430786,-0.00809711217880249,0.015920698642730713,0.012842655181884766,0.42160859471151363,0.3400964948275831,-0.20639259632290757,-0.20081259859231593,-0.1377363453811672,-0.14896893713966863,-0.5230263424574302,-0.5656798727765944,-2.0745135599894144,-2.026176890251124,-0.04960487863230245,-0.007089050852984169,-0.024586170679038774,-0.0035136183986216973,-1.7885520277627465,-1.83593985275113,-0.5585228611548829,-0.6248416602190345,-0.32873565970651325,-0.36776961100479655,-1.9191620753553702,-1.9542412338057398,-0.5117696185639999,-0.4119759717153584,-0.49885117558395653,-0.40157658905038823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6522525362670422,0.6519293896853924,-0.26569680869579315,-0.2652336359024048,-1.3495458495712949,-1.3471932698620395,0.002498324029147625,0.0017682129982858896,-0.01214803132461384,-0.009699711401481181,-0.44996233367464095,-0.35927671418971524
0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1421235203742981,-0.12733107805252075,-0.1160254180431366,-0.1063913106918335,-3.0725607305127935,-2.817432324854706,-0.05802053869606799,-0.1026576831776693,0.010635712245672377,-0.050814021725022016,0.04038699923313288,-0.1929561282814795,-3.456305177859041,-3.480269640286539,-1.4313964965019288,-1.4611818008883994,-0.7094576086606394,-0.7242204021108791,-2.6806924153086342,-2.7471797929012944,-1.4506632487007707,-1.536081600369199,-0.8538320868147911,-0.9041076621577616,-1.5364546301499988,-1.7276929066733118,-0.12906217335862857,-0.18542764458293037,-0.12580429663649675,-0.1807469516176273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9116987138986588,0.9183521419763565,-0.0062506310641765594,0.0011891163885593414,-0.03174864331742515,0.006039843288726994,0.025820661336183548,0.022357016801834106,0.011174305982422084,0.010889092402067035,0.4138956068426974,0.40333131335489336
0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20025617629289627,-0.17313624918460846,-0.17415807396173477,-0.1521964818239212,-4.612017504281882,-4.030435237910758,0.049611808227711454,-0.0014700735816980369,0.11826805916945182,0.05037358787094924,0.4490994025270191,0.19128366842963265,-5.005981990338306,-5.046656204715311,-2.981073308981194,-3.027568365317171,-1.4775396937189635,-1.5005845115337875,-4.33757843746239,-4.401015569336719,-3.107549270854526,-3.189917376804624,-1.8290428748297365,-1.8775231350509427,-1.5449327418000576,-1.7361440098059082,-0.1375402850086873,-0.19387874771552682,-0.13406839792338263,-0.18898472615474507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182802811264992,0.9159170836210251,0.00033093616366386414,-0.0012459419667720795,0.0016809141530072353,-0.006328475747667416,0.01736564002931118,0.008257800713181496,0.0027192846755497158,-0.0032101236865855753,0.10072213726160555,-0.11890278406457785
0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01007726788520813,-0.007287859916687012,0.01602083444595337,0.013651907444000244,0.4242603700025615,0.36152694311720035,-0.022091426978540038,-0.024983624673928145,0.04656482396320033,0.026860036778719135,0.17682064597582098,0.10199564069867059,-1.1737602405574954,-1.1772317862859818,0.8511484407996166,0.8418560531121579,0.4218633613402268,0.4172576806894756,-0.4395401805098275,-0.4681900320276323,0.790488986098036,0.7429081605044631,0.4652663953599722,0.43726124968242364,-1.1416637953539945,-1.1498384651581852,0.2657286614373757,0.3924267969321962,0.2590209546169234,0.38252088806985585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976096011698246,0.9765606820583344,0.05814666673541069,0.059397656470537186,0.2953426243407538,0.301696739067172,0.011139589478261769,0.011100661125965416,-0.0035067658754996955,-0.0003672632738016546,-0.12989039251103485,-0.013603409090487689
0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006936907768249512,-0.00877690315246582,0.019161194562911987,0.012162864208221436,0.5074227264738674,0.32209441316424914,-0.03567093631526425,-0.03128686231283845,0.032985314626476116,0.020556799139808832,0.12525516352383403,0.07806035100591799,-1.279111677076618,-1.3006932596222032,0.745797004280494,0.7183945797759366,0.3696469570074814,0.3560652145566532,-0.33534967059717136,-0.40090113538578687,0.8946794960106922,0.8101970571463085,0.5265908968145275,0.476866181489049,-1.2581125035946965,-1.2923404542177623,0.14927995319667375,0.24992480787261906,0.14551172528028056,0.24361603286393424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986856609582901,0.9862966239452362,0.06890726462006569,0.06913359835743904,0.3499986071710502,0.35114821735037255,0.007494760327972472,0.0074637337238527834,-0.007151595025788993,-0.004004190675914288,-0.26489464023523673,-0.1483149765478485
0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025457680225372314,-0.02621522545814514,0.0006404221057891846,-0.005275458097457886,0.016959523580157086,-0.13970357236453565,-0.1665602409274005,-0.14061544629865289,-0.09790398998566012,-0.0887717848460056,-0.3717709051483965,-0.33709317473855854,-1.2058277003709748,-1.1071977367931765,0.8190809809861372,0.9118901026049633,0.4059694399769356,0.45196936916950925,-1.0883864746252698,-0.9791187002932835,0.14164269198259372,0.23197949223881187,0.08336812515645997,0.13653860338289767,-1.147735934455652,-1.0389991422922793,0.25965652233571834,0.5032661197981021,0.25310209265385775,0.4905623280203836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176184087991714,0.9167355671525002,-0.00033093616366386414,-0.00042745843529701233,-0.0016809141530072353,-0.0021711768389352758,0.005369482329115272,0.006343696499243379,-0.009276873024646193,-0.005124227900523692,-0.3436148066983863,-0.18980108651256217
0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023698806762695312,-0.003428161144256592,0.023728221654891968,0.017511606216430664,0.6283657778730759,0.46373867464803675,-0.07929196318741275,-0.049464963549699745,-0.010635712245672377,0.0023786979029475352,-0.04038699923313288,0.009032631587159263,-2.538217239170682,-2.553283744943764,-0.5133085578135699,-0.5341959055456242,-0.2544163429360232,-0.26476895160137953,-2.1107980549370677,-2.2350484194577156,-0.8807688883292042,-1.0239502269256202,-0.518403384518904,-0.6026771270543987,-2.1213480869188537,-2.269581362547871,-0.7139556301274834,-0.7273161004574895,-0.6959334678819741,-0.7089566839712359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94010079652071,0.9439762979745865,0.02215145155787468,0.026813272386789322,0.11251320502737636,0.13619185206114623,0.05752221308648586,0.05673328600823879,0.0428758577327244,0.04526536160847172,1.5881191353720714,1.6766262120765383
0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1317751705646515,-0.12510137259960175,-0.10567706823348999,-0.10416160523891449,-2.798517906216238,-2.7583857337646216,0.03916184262598841,0.023392411746843093,0.10781809356772878,0.07523607319949037,0.40941773918427676,0.285694005293169,-5.290435313144981,-5.261600194713723,-3.2655266317878686,-3.2425123553155832,-1.6185261881439374,-1.6071193881475814,-4.817150059934265,-4.887297420414173,-3.587120893326402,-3.6761992278820776,-2.111309375727892,-2.1637391455947284,-1.3608408101410778,-1.7946768621421876,0.04655164665029243,-0.2524116000518062,0.04537655776055657,-0.24604005171347315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9184563905000687,0.9175904840230942,0.0005070455372333527,0.00042745843529701233,0.002575421224198365,0.0021711768389352758,0.029292721301317215,0.01746191456913948,0.01464636594755575,0.00599399016937241,0.5425004945667171,0.2220170274972023
0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10281307995319366,-0.10684242099523544,-0.07671497762203217,-0.08590265363454819,-2.0315499108651314,-2.2748560156553395,-0.10677523680369673,-0.04443304356985179,-0.03811898586195636,0.007410617882795491,-0.1447492577096616,0.02814034564269855,-1.975303802724809,-2.0119987885451556,0.049604878632302896,0.007089050852984169,0.024586170679038996,0.0035136183986216973,-1.3716718585904573,-1.4430776847709075,-0.14164269198259372,-0.2319794922388121,-0.08336812515645997,-0.1365386033828978,-1.1478495571201992,-1.1478386619371501,0.25954289967117106,0.3944266001532313,0.25299133813126334,0.3844702108736385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9032934010028839,0.9141241163015366,-0.0146559439599514,-0.003038909286260605,-0.07444149758436697,-0.015435440999941524,0.09815103188157082,0.10628888756036758,0.08350467652780935,0.09482096316060051,3.093008086591636,3.5121626479982115
