left_feature,right_feature,discovery_source_spearman,validation_source_spearman,discovery_coordinate_spearman,validation_coordinate_spearman
v136_prompt.age_js_score,v136_prompt.cphi_score,0.47982742030445286,0.24400236944699447,0.1428456050127745,0.22102115140411344
v136_prompt.age_js_score,v138_cross.history_specificity,-0.27370094671451595,-0.2051740805823231,-0.055450393068763565,-0.10209358605095326
v136_prompt.age_js_score,v138_local.freeze_latest_relative_log,0.12261907045171491,0.09394985493108113,-0.05685114980171863,-0.03874458143016667
v136_prompt.age_js_score,v138_local.phase_shift_relative_log,0.04740221485493124,0.014651488460831148,-0.11049915528212695,-0.14684578316448968
v136_prompt.age_js_score,v138_local.reverse_relative_log,0.06696303929848613,0.03298902994038781,-0.11565682593720987,-0.1321293495925548
v136_prompt.age_js_score,v138_local.value_mismatch_relative_log,-0.16919821855206368,-0.3140679984846534,-0.2207648939768215,-0.26061302787903073
v136_prompt.age_js_score,v143_ab.policy_prompt_score,0.19104032285789418,0.0021935242421614936,0.05330072557240844,0.11537704738405284
v136_prompt.age_js_score,v143_ab.prompt_history_excess,-0.059513964998957,0.0055776658786514935,0.1713247528760925,0.1558412964362869
v136_prompt.age_js_score,v143_ab.stale_a_mass_B_visible,0.03636000271712472,-0.08614100909697976,-0.17569337268334315,-0.23032545735219914
v136_prompt.age_js_score,v143_natural.policy_need,0.08920243161148542,0.11166353753150036,0.14268595234515763,0.13482527902635363
v136_prompt.cphi_score,v138_cross.history_specificity,-0.1989235316021711,-0.07637004928246198,0.04817782666694484,0.11877663474961872
v136_prompt.cphi_score,v138_local.freeze_latest_relative_log,0.15091996359967302,0.08515101411623352,0.038138984344646534,-0.009735336456546013
v136_prompt.cphi_score,v138_local.phase_shift_relative_log,-0.038664075213234075,-0.09527705007284541,0.03624078664189066,-0.016646653715611262
v136_prompt.cphi_score,v138_local.reverse_relative_log,-0.0015539243118156602,-0.04484427770670535,-0.0016749408455753669,-0.05381274743550521
v136_prompt.cphi_score,v138_local.value_mismatch_relative_log,0.26047323513493215,0.25649370737652577,0.11365330141070352,0.12364828970748423
v136_prompt.cphi_score,v143_ab.policy_prompt_score,0.45020438898325504,0.4379730735180223,0.03274142599452085,0.034849801701567484
v136_prompt.cphi_score,v143_ab.prompt_history_excess,-0.011624488435313609,-0.06446171601771375,0.4218047768071985,0.2974949759852998
v136_prompt.cphi_score,v143_ab.stale_a_mass_B_visible,0.1435986562134814,0.05278828653441082,0.05462436841803178,0.030307632778974542
v136_prompt.cphi_score,v143_natural.policy_need,0.016366425206512006,0.02368078796696187,0.014752314138267499,0.026213904508369884
v138_cross.history_specificity,v138_local.freeze_latest_relative_log,-0.11222231653022012,-0.20542545338569998,0.019977520402678004,-0.04292908638698343
v138_cross.history_specificity,v138_local.phase_shift_relative_log,-0.6315002430574309,-0.6445551277401832,-0.49208970233823823,-0.5161060913535855
v138_cross.history_specificity,v138_local.reverse_relative_log,-0.6027888589675331,-0.6169219412701229,-0.4396142459946964,-0.4648698421026911
v138_cross.history_specificity,v138_local.value_mismatch_relative_log,0.43841181902123727,0.4401291676633307,0.377448385661412,0.3563407125054977
v138_cross.history_specificity,v143_ab.policy_prompt_score,0.044774541606794824,-0.029367940728421887,0.21533136735477304,0.07844379169146863
v138_cross.history_specificity,v143_ab.prompt_history_excess,0.24747984037204349,0.10081178818487145,0.08658340747756786,-0.05803379384470935
v138_cross.history_specificity,v143_ab.stale_a_mass_B_visible,-0.4731780337811248,-0.30953145214597844,-0.25378693765641197,-0.13826264091543916
v138_cross.history_specificity,v143_natural.policy_need,-0.06824461094092804,-0.0665766453959264,-0.17466518517375393,-0.1757791340982569
